분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
,,,6,중,사지선다 (복수),고사리와 같은 양치식물에 대한 설명으로 옳은 것을 모두 고르세요.,1,3,관다발이 있어 선태식물보다 크게 자란다,종자를 만들어 번식한다,수정이 이루어질 때 물이 필요하다,밑씨가 씨방에 싸여 보호된다,,,-,"양치식물은 관다발을 갖추어 선태식물보다 크게 자랄 수 있어요. 다만 종자가 없어 포자로 번식하고, 수정할 때는 여전히 물이 필요하답니다. 밑씨가 씨방 안에 들어 있는 것은 속씨식물의 특징이에요."
,,,7,중-상,순서배열,다음 문장은 속씨식물의 번식 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-나-라-가,,열매가 종자를 보호하거나 멀리 퍼뜨린다,씨방 안의 밑씨가 수정된다,꽃에서 꽃가루받이가 일어난다,수정을 마친 씨방이 열매로 발달한다,,,-,"속씨식물의 꽃은 꽃가루받이에 관여해요. 밑씨는 씨방 안에 들어 있어서, 수정이 끝나면 그 씨방이 열매로 발달하죠. 열매는 종자를 보호하거나 퍼뜨리는 데 중요한 역할을 한답니다."
생명,7-9) 식물,A. 식물 구조,1,하,인라인,관다발식물의 몸은 여러 조직계로 이루어져 있습니다. 빈칸에 들어갈 알맞은 말을 각각 고르세요.,2,1,기본조직계/표피조직계/관다발조직계,관다발조직계/기본조직계/표피조직계,,,,,"관다발식물의 몸에서는 여러 종류의 세포가 모여 조직을 이루고, 조직이 다시 모여 기관을 이룬다. 몸의 바깥을 덮는 조직은 [1]이고, 물과 당 같은 물질을 실어 나르는 조직은 [2]이다.","관다발식물의 조직은 크게 표피조직계, 기본조직계, 관다발조직계로 나뉘어요. 몸의 바깥을 덮는 것이 표피조직계이고, 물과 당을 실어 나르는 것이 관다발조직계예요. 광합성과 저장을 맡는 기본조직계까지 더해, 생김새가 다른 뿌리·줄기·잎도 이 조직들이 서로 다르게 배열된 기관이랍니다."
,,,2,하,OX,육상식물 가운데 관다발이 없는 이끼류는 관다발식물보다 몸집이 큰 경우가 많다.,X,,O,X,,,,,-,이끼류처럼 관다발이 없는 비관다발식물은 대체로 몸집이 작아요. 물과 물질을 몸의 먼 곳까지 보낼 수송로가 없기 때문이에요. 관다발의 진화는 육상식물이 더 높이 자랄 수 있는 토대가 되었답니다.
,,,3,중,사지선다 (단수),많은 육상식물의 뿌리에는 균근을 이루는 곰팡이가 함께 살아갑니다. 이때 식물과 곰팡이가 주고받는 것으로 옳은 것은 무엇인가요?,3,,"곰팡이는 식물에 빛에너지를 전달하고, 식물은 곰팡이에 물을 내어 준다","곰팡이는 식물이 만든 당을 흡수하기만 하고, 식물이 얻는 것은 없다","곰팡이는 식물이 물과 무기염류를 얻도록 돕고, 식물은 탄소 화합물을 제공한다","곰팡이는 식물에 무기염류를 주고, 식물은 곰팡이에 이산화 탄소를 전달한다",,,-,"균근은 식물의 뿌리와 곰팡이가 함께 살아가는 구조예요. 곰팡이의 균사는 좁은 흙 틈까지 뻗어 물과 인산염 같은 무기염류를 얻는 데 도움을 주고, 식물은 광합성으로 만든 탄소 화합물을 내어 줘요. 땅속의 뿌리는 토양과 다른 생물이 만나는 넓은 접점이랍니다."
,,,4,중-상,순서배열,다음 문장은 뿌리에서 흡수한 물이 높은 곳의 잎까지 올라가는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,물 분자 사이의 응집력으로 아래쪽 물기둥이 이어서 당겨진다,잎 표면에서 물이 수증기로 바뀌어 대기 중으로 빠져나간다,뿌리가 토양에서 흡수한 물이 물관을 따라 위쪽으로 올라간다,물관 속 물에 위쪽으로 당기는 장력이 생긴다,,,-,"큰 나무에서 물을 위로 움직이는 주된 힘은 뿌리가 미는 힘이 아니라 잎에서 시작되는 증산의 당김이에요. 잎에서 물이 빠져나가면 물관 속 물에 장력이 생기고, 물 분자 사이의 응집력이 그 당김을 아래쪽까지 전달하죠. 물관 벽과 물 사이의 부착력도 긴 물기둥을 유지하는 데 힘을 보탠답니다."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,카스파리선,,,,,,,,뿌리로 들어온 물은 세포벽과 세포사이공간을 따라 안쪽으로 이동한다. 내피에 이르면 _____이(가) 이 경로를 막는다. 그래서 물과 무기 이온은 세포막을 거쳐야만 중심의 관다발로 들어갈 수 있다.,"카스파리선은 뿌리 내피에서 세포벽을 따라가는 이동을 막는 구조예요. 덕분에 물과 무기 이온은 세포막을 거쳐야만 중심의 관다발로 들어갈 수 있어요. 뿌리는 물질을 받아들이는 통로인 동시에, 안으로 들일 물질을 고르는 경계랍니다."
,,,6,중,사지선다 (복수),잎에서 일어나는 기체 교환과 물의 손실에 대한 설명으로 옳은 것을 모두 고르세요.,2,4,잎이 두꺼울수록 이산화 탄소가 광합성 세포까지 더 빨리 이동한다,잎 표면을 덮은 큐티클은 물이 빠져나가는 것을 줄여 준다,공변세포의 팽압이 달라져도 기공의 열림 정도는 변하지 않는다,기공을 열면 이산화 탄소를 얻지만 그 순간 물도 함께 잃는다,,,-,"잎은 넓어서 빛을 받기에 유리하지만 그만큼 물을 잃기도 쉬워요. 그래서 표면은 큐티클이 덮어 물의 손실을 줄이고, 기공의 열림 정도는 공변세포의 팽압으로 조절돼요. 잎이 얇은 것은 이산화 탄소가 광합성 세포까지 가는 거리를 줄이기 위해서랍니다."
,,,7,중-상,순서배열,다음 문장은 나무 줄기에 나이테가 나타나는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,계절에 따라 새로 만들어지는 2기 물관의 구조가 달라진다,줄기의 단면에서 층과 층의 경계가 나이테로 나타난다,관다발형성층이 줄기 안쪽으로 새로운 2기 물관을 만든다,구조가 서로 다른 물관 층이 해마다 겹겹이 쌓인다,,,-,"관다발형성층은 안쪽으로 2기 물관을, 바깥쪽으로 2기 체관을 만들며 줄기를 굵게 해요. 계절에 따라 새로 만들어지는 2기 물관의 구조가 달라지면서 층과 층 사이에 경계가 생기죠. 우리가 세는 나이테는 해마다 쌓인 줄기 성장의 흔적이랍니다."
생명,7-9) 식물,B. 식물 생식,1,하,인라인,딸기와 감자가 새로운 개체를 얻는 방식을 설명한 문장입니다. 빈칸에 들어갈 알맞은 말을 각각 고르세요.,2,1,유성생식/무성생식/세대교번,매우 비슷하다/전혀 다르다/절반만 같다,,,,,"딸기는 땅 위로 기는줄기를 뻗고, 감자는 땅속줄기 끝에 덩이줄기를 만든다. 이처럼 다른 개체와 생식세포를 섞지 않고 새로운 개체를 얻는 방법을 [1](이)라고 한다. 이렇게 생긴 자손은 보통 모체와 유전적으로 [2].","생식세포를 섞지 않고 몸의 일부로 새 개체를 얻는 방식이 무성생식이에요. 가지나 줄기를 잘라 기르는 꺾꽂이도 같은 원리를 이용하죠. 개체 수를 빠르게 늘릴 수 있지만, 새로운 유전자 조합을 만들어 내는 효과는 제한적이랍니다."
,,,2,하,OX,"벼나 옥수수는 바람으로 꽃가루를 옮기므로, 화려한 꽃잎과 강한 향기로 수분 매개자를 끌어들인다.",X,,O,X,,,,,-,바람으로 수분되는 식물은 화려한 꽃잎이나 강한 향기에 기대지 않아요. 그 대신 아주 많은 꽃가루를 공기 중에 내보내는 방식을 택하죠. 꽃가루가 어디로 날아갈지 정할 수 없어서 상당수는 목적지에 닿지 못한답니다.
,,,3,중,사지선다 (단수),수정된 밑씨가 발달해 생긴 종자에 대한 설명으로 옳은 것은 무엇인가요?,3,,수정이 이루어지기 전에 밑씨와 별개로 생성된다.,어린 식물체 없이 영양분만 저장한 채로 흩어진다.,환경이 알맞아질 때까지 발아를 미룰 수 있다.,종피가 벗겨진 뒤에야 안쪽에 영양분이 저장된다.,,,-,"종자 안에는 어린 식물체인 배가 들어 있고, 초기 생장에 필요한 영양분도 함께 저장돼요. 종피는 그 안을 보호하는 껍질이고요. 많은 종자는 조건이 나쁘면 바로 싹트지 않고 환경이 적절해질 때까지 발아를 미룰 수 있답니다."
,,,4,중-상,순서배열,다음 문장은 꽃을 피우는 식물에서 수정이 이루어지는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,두 정핵이 꽃가루관을 따라 밑씨까지 이동한다,꽃가루가 암술머리에 도달해 표면에 붙는다,밑씨 안에서 수정이 이루어져 새로운 세대가 시작된다,꽃가루에서 꽃가루관이 자라 밑씨까지 이어진다,,,-,꽃가루는 스스로 걸어갈 수 없어서 먼저 암술머리에 닿아야 해요. 붙은 자리에서 꽃가루관이 자라야 정핵이 지나갈 통로가 생기죠. 그 통로를 따라 밑씨까지 도착해야 비로소 수정이 이루어진답니다.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,공진화,,,,,,,,"마다가스카르 난초의 꿀주머니는 길게 뻗어 있고, 그 깊은 곳의 꿀을 빠는 나방의 흡관도 그만큼 길다. 이처럼 꽃과 수분 매개자가 서로 영향을 주고받으며 함께 변화해 온 과정을 ___(이)라고 한다.","찰스 다윈은 약 30센티미터에 이르는 꿀주머니를 보고, 그곳에 닿을 만큼 긴 주둥이를 가진 나방이 있으리라고 예측했어요. 1903년 주둥이가 약 25센티미터인 매나방이 실제로 채집되었죠. 이렇게 서로 영향을 주며 함께 변해 온 과정이 공진화이고, 꽃의 다양성을 이해하는 중요한 열쇠랍니다."
,,,6,중,사지선다 (복수),종자나 열매가 동물의 움직임을 이용해 퍼지는 사례를 모두 고르세요.,2,4,민들레 열매에 달린 가벼운 털,도꼬마리 열매의 갈고리 같은 구조,코코야자 열매가 물에 뜨는 성질,사과나 산딸기에 발달한 과육,,,-,"도꼬마리의 갈고리 같은 구조는 동물의 털에 붙어 옮겨져요. 사과나 산딸기의 과육은 동물이 먹는 과정에서 종자를 다른 곳으로 데려다주죠. 민들레는 바람을, 코코야자는 물을 이용하니 매개가 다르답니다."
,,,7,중-상,순서배열,다음 문장은 이끼나 고사리가 다음 세대를 이어 가는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-라-가-나,,배우체에서 새로운 생식세포가 생성된다,생식세포가 수정되어 새로운 포자체로 자란다,이끼나 고사리가 포자를 형성해 밖으로 퍼뜨린다,포자가 다른 세포와 수정하지 않고 자라 배우체가 된다,,,-,"포자는 생식세포와 달리 수정하지 않고도 혼자 자라 배우체가 돼요. 생식세포는 그 배우체에서 생성되고요. 수정이 일어나면 다시 포자체가 자라는데, 이처럼 세대가 번갈아 나타나는 것을 세대교번이라고 해요."
생명,7-9) 식물,C. 식물 신호,1,하,인라인,화분을 옆으로 눕혔을 때 뿌리에서 일어나는 변화입니다. 빈칸에 들어갈 알맞은 말을 각각 고르세요.,2,1,엽록체/아밀로플라스트/미토콘드리아,억제해/촉진해/유지해,,,,,화분을 옆으로 눕히면 중력을 감지하는 세포 안에서 [1]이(가) 아래쪽으로 가라앉는다. 이때 뿌리에서는 아래쪽에 많아진 옥신이 세포의 신장을 [2] 뿌리가 아래를 향해 굽는다.,"중력을 감지하는 세포 안에서 아밀로플라스트가 아래쪽으로 가라앉으면 옥신의 분포가 달라져요. 뿌리에서는 옥신 농도가 높아진 아래쪽 세포의 신장이 오히려 억제돼요. 그래서 같은 옥신인데도 줄기는 위로, 뿌리는 아래로 굽는답니다."
,,,2,하,OX,미모사의 잎이 접촉 자극을 받고 몇 초 만에 접히는 것은 신경세포가 자극을 전달하기 때문이다.,X,,O,X,,,,,-,"미모사에게는 신경세포가 없어요. 잎이 접촉을 감지하면 전기 신호와 칼슘 이온을 비롯한 이온 신호가 퍼지고, 잎자루 밑부분의 세포에서 물이 이동해 팽압이 달라지면서 잎이 접혀요. 신경계 없이도 감지하고, 전달하고, 반응하는 체계가 분명히 존재하는 것이죠."
,,,3,중,사지선다 (단수),많은 식물은 해마다 비슷한 계절에 꽃을 피웁니다. 개화 시기를 정하는 데 중요한 조건은 무엇인가요?,4,,낮 동안 받은 빛의 총량이 일정 수준을 넘는지,하루 평균 기온이 일정 기간 유지되는지,토양의 수분이 얼마나 오래 유지되는지,어둠이 끊기지 않고 이어진 시간이 얼마나 긴지,,,-,"많은 식물에서는 낮의 길이뿐 아니라 어둠이 끊기지 않고 얼마나 이어지는지가 중요해요. 피토크롬 같은 광수용체와 생체시계가 빛과 어둠의 주기를 함께 감지하고, 그 정보가 개화 신호로 이어지죠. 달력을 보지 않는 식물이 해마다 비슷한 계절에 꽃을 피우는 까닭이에요."
,,,4,중-상,순서배열,다음 문장은 어린싹이 한쪽에서 들어온 빛에 반응하는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,옥신이 많아진 그늘진 쪽의 세포가 더 많이 늘어난다,어린싹의 끝부분이 한쪽에서 들어온 청색광을 감지한다,줄기 끝이 빛이 들어온 방향을 향하도록 굽어 자란다,싹 안에서 옥신의 분포가 한쪽으로 치우치게 바뀐다,,,-,"빛이 식물을 끌어당기는 것이 아니에요. 싹의 끝이 빛의 방향을 감지하면 옥신의 분포가 비대칭으로 바뀌고, 옥신이 많아진 그늘진 쪽 세포가 더 많이 늘어나요. 양쪽의 생장 차이가 결국 굽는 모양으로 나타나는 것이죠."
